num,chem_name,task,log10_mean_y,nAcid,ALogP,ALogp2,AMR,nAromBond,nN,nO,nS,nX,AATS0m,AATS1m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS1v,AATS3v,AATS5v,AATS6v,AATS7v,AATS8v,AATS4e,AATS5e,AATS6e,AATS7e,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC1v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1e,ATSC3e,ATSC5e,ATSC6e,ATSC8e,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,GATS7e,GATS8e,GATS6s,GATS7s,GATS8s,VE3_DzZ,SM1_Dzm,VE3_Dzv,VR1_Dzv,SpMAD_Dzp,VE3_Dzp,VR1_Dzp,SpDiam_Dzs,SpMAD_Dzs,SM1_Dzs,VE3_Dzs,VR1_Dzs,nBase,BCUTw.1h,BCUTp.1l,BCUTp.1h,nBondsD2,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMin1_Bhm,SpMax1_Bhp,SpMax2_Bhp,SpMin1_Bhi,SpMin8_Bhi,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMin1_Bhs,SpMin2_Bhs,SpMin3_Bhs,SpMin4_Bhs,SpMin7_Bhs,SpMin8_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH.7,SC.3,SC.5,VC.3,VPC.6,CrippenLogP,SpAD_Dt,SpMAD_Dt,VE3_Dt,VR1_Dt,VR3_Dt,nHBint2,nHBint7,nHCsatu,nssCH2,nsssCH,ndssC,naasC,naaN,ndO,nssO,SHBd,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsOH,SHdsCH,SsCH3,SssCH2,SaaCH,SsssCH,StsC,SdssC,SaasC,SaaaC,SsNH2,SdNH,SssNH,SaaNH,SdsN,SsssN,SssS,SddssS,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minsCH3,minssCH2,mindsCH,minaaCH,minsssCH,mintsC,mindssC,minaasC,minssssC,minsNH2,minssNH,mintN,minaaN,minsssN,minaasN,minsOH,mindO,minssO,minsOm,minsF,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxdCH2,maxssCH2,maxtCH,maxaasC,maxaaO,gmin,LipoaffinityIndex,ETA_dBeta,ETA_Beta_ns_d,ETA_Eta_F_L,fragC,nHBAcc,nHBAcc3,IC2,CIC1,CIC2,MIC0,MIC1,ZMIC4,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEO.11,MDEO.12,MDEO.22,MDEN.12,MDEN.22,MDEN.23,MLFER_A,MLFER_BH,MLFER_S,MLFER_E,MPC10,piPC8,R_TpiPCTPC,nRing,n6Ring,nFRing,nT10Ring,nHeteroRing,nF9HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT10HeteroRing,nRotB,LipinskiFailures,topoDiameter,VE3_D,VR1_D,TopoPSA,MWC10,SRW3,SRW9,WPATH,XLogP
1,Atenolol,1,-1.744727495,0,-1.6098,2.59145604,47.492,6,2,3,0,0,78.10602934,80.02320446,45.34636866,37.71059019,44.22424713,38.12066737,34.63169337,45.61966092,235.7152006,151.7979657,141.3032731,130.1839046,116.9004301,159.1939969,7.42709351,7.510853095,7.749346127,7.533998171,166.3937393,150.2486364,157.2591229,164.0783371,165.8564128,163.4404625,165.9230247,170.4584251,160.3223281,3.130081301,3.02856025,3.045997611,2.381802721,2.869378307,3.038326301,2.530952381,2.346643519,1472.163586,-21.74847434,29.70308293,-702.8118441,369.4736723,280.0983113,-535.6380694,368.9529743,0.328807641,36.06428672,-577.0114977,416.7455377,4.779436359,-601.208904,648.5075894,18.59500643,-0.367224,-0.591617156,-0.073038206,-1.539763862,-0.120383086,0.057700601,-1.306787364,-0.784781788,1.165563755,-1.73848633,3.363500485,0.050305224,55.14546771,0.214056007,-9.786525515,8.272398016,4.591884115,-17.48798026,-18.94948396,15.58680925,-1.033462213,67.45528455,-10,9.962257915,-19.16008989,8.751867275,6.885650076,-27.18213365,12.83582854,0.412783396,35.90642894,-0.530450594,0.418353281,-7.557116603,3.770139513,3.334503706,-6.780228726,5.270756776,0.006850159,48.43159732,0.879616749,-2.089516694,-6.204424706,4.252505487,0.056898052,-7.610239291,9.264394135,0.387395967,1.645250843,-0.243902439,0.140313492,-0.206022472,0.089304768,0.081972025,-0.344077641,0.183368979,0.008599654,0.977159845,0.675596971,1.521036784,0.577101878,0.525210752,-3.456661779,1.032797094,-2.543376371,137.7322319,12.54482957,-2.398559343,127.3361327,128.5029814,8.702933115,2.523100907,-2.308945308,205.3643667,1,15.99692825,4.219544541,8.729089703,1,3.826973288,3.522407615,3.390143546,1.963001182,3.812830355,3.456951575,1.845941383,0.581780844,4.811805352,4.197992934,3.924713473,3.504982496,1.825268218,1.689968499,1.495148087,1.256879962,0.794190641,0.56603746,1,5,1,4,3,0,0,0.11785113,1.513420006,0,0.687000425,0.683543254,0.68599,234.0318325,12.31746487,-4.722572466,144.7832616,9.452951965,1,1,1,3,2,1,2,0,1,1,1.337731759,8.265663813,6.439746885,6.640375622,1.491241596,0,0,3.268182463,0,0,13.17672839,0.465062766,0,4.037773576,0.951909872,7.110533562,-0.212565408,0,-0.357545917,1.512676168,0,5.108420788,0,3.13084717,0,0,0,0,0,3.13084717,-0.357545917,6.439746885,1.456040445,1.491241596,0,0,3.268182463,0,0,2.375736301,2.018886788,0.223426022,0,1.764749622,-0.548429521,0,-0.357545917,0.663719766,0,5.108420788,3.13084717,0,0,0,0,9.684238102,10.74650782,5.453870937,0,0,10.74650782,1.790517159,6.439746885,2.647942874,1.491241596,0,0,3.268182463,0,0,5.803191439,0,0.497446042,0,0.848956402,0,-0.548429521,4.591797188,-3.25,0.5,3.96167,19.05,4,4,4.442679444,1.855069669,0.914872561,14.22954531,30.22945319,24.39799744,8,9,7,3,2.45,0.5,1.989198795,1.9712066,0,6.857230682,11.39478628,0,2.048145734,0.1,0.43643578,0,0.090909091,0,0,0.554,1.738,1.883,1.345,20,4.939855112,3.236111111,1,1,0,0,0,0,0,0,0,0,8,0,13,-5.209985939,147.3507871,84.58,10.78628355,0,0,890,0.678
2,Budesonide,1,-0.488116639,0,-1.4041,1.97149681,111.7147,0,0,6,0,0,79.64549549,84.813391,60.65324552,50.9128963,39.86454768,34.83755453,36.98917138,33.75186254,256.4114688,191.909726,140.0829953,127.2193752,129.9584662,123.6874092,7.598246481,7.624813927,7.532663783,7.497133068,162.6117967,143.7751351,150.4073099,154.0246462,156.7200486,162.2026569,165.17122,164.0940318,165.880344,2.690519324,2.538909314,2.66317767,2.556364871,2.629927576,2.561493559,2.688097034,2.615690691,2325.179473,114.2698325,478.2010456,-6.709416344,-788.6127164,-1380.075421,-223.1450712,187.7891561,-290.624119,260.730376,-69.51895477,-1830.506874,-1740.818503,222.5834551,-74.35401363,32.37855718,-0.291467357,0.406447344,-2.079084736,-1.059072875,-2.169775546,1.104939843,2.641770196,-0.213057385,-9.249080556,-6.291627605,-1.357653293,0.570210799,84.3200303,5.740668685,13.64281533,-0.784131522,-52.02439538,-32.4159951,15.15692481,-8.919924598,2.817795294,118.2596154,-9.21918146,2.389176529,14.63145135,6.898257725,-42.71651052,-28.35322156,19.22970085,-37.01561473,35.7719919,1.656084529,3.516184159,-0.032412639,-2.96470946,-4.554704361,-0.808496635,0.849724688,-1.570941184,50.54410501,3.778701102,5.116348091,-0.335840361,-6.881604788,-5.745275588,0.806461794,-0.336443501,0.175019228,1.819378698,-0.133611326,0.017567474,0.07068334,0.0259333,-0.140978583,-0.102729064,0.087012221,-0.200084404,0.931611633,1.251822384,1.142768111,0.958624087,1.261874803,-13.31759051,1.495593475,-5.046277369,424.1010716,11.50889776,-2.70336699,424.0166742,250.7003623,10.75541858,3.435285714,-9.600292557,337.1390872,0,15.99995243,4.690453276,13.12018871,4,3.990261577,3.839782066,3.512128845,2.102148637,3.973292424,3.792920106,1.968379238,0.950152533,5.132037676,5.130499725,4.472211382,4.426781339,2.062061971,1.747072341,1.613260205,1.592693949,1.110435993,1.032635018,0,5,1,5,8,4,2,1.603703793,3.296834935,1.599196557,2.256241712,15.48068238,2.80307,1058.232923,34.1365459,-10.85429287,668.304799,20.1647075,0,3,2,7,6,3,0,0,2,2,0.464000121,6.178974527,0,5.484399874,2.653525098,2.913284624,0.962073522,5.859359245,0,0,0,0.464000121,1.271915914,6.256503836,3.824107596,0,-1.134398064,0,0.809252046,0,0,0,0,0,0,0,0,0,0,6.264230796,-0.321742584,0,5.484399874,2.653525098,0.315880751,0.309199972,0.487692529,0,0,0,2.052672373,-0.582682512,1.633066709,0,-0.63079163,0,-0.321742584,0,-1.200799031,0,0,0,0,0,0,9.88039727,11.98202375,6.264230796,0,0,13.22687894,1.988172397,0,5.484399874,2.653525098,2.597403873,0.65287355,4.780238729,0,0,0,0,0.881716536,0,0,0,-1.200799031,4.924879616,-13.5,0,3.77225,295.06,6,6,4.845390991,2.75008849,1.176976823,11.93038485,31.4591168,23.37094023,2.969322055,4,6,3,3.55,0.388067491,5.966109483,5.769182045,2.533792927,9.408625975,24.26800011,8.568096885,10.26420295,0.858639436,1.48225671,0.5,0,0,0,0.532,2.178,2.443,1.841,533,6.33150185,1.485841424,5,3,10,2,1,0,2,1,0,0,4,0,14,-11.51638536,376.7061668,93.06,13.10531691,0,7.959625305,2307,1.914
3,Enalaprilat,1,-1.920818754,2,-2.7448,7.53392704,59.3596,6,2,5,0,0,87.619833,88.21716308,53.62159466,50.99863097,49.84862366,46.51951174,45.94835221,51.04795304,251.1086445,162.420747,151.022439,138.0344247,144.8806813,153.5120497,7.833997477,7.872114092,7.73570497,7.716159111,164.6950737,147.9460231,155.0502923,162.9851192,163.5214227,163.7415787,167.1927489,165.8528328,161.5327153,3.308333333,3.486891386,3.101631393,3.29508547,3.883333333,3.720749158,3.158357075,3.572440087,1816.190935,-7.486886762,25.21320731,-128.0209667,-507.0257069,-620.8122043,348.8705273,157.3205103,-249.3945256,59.21844982,-332.833379,-305.4628477,-761.8943046,205.1767626,688.33807,-592.768187,-0.475515842,1.037132187,-1.093409058,1.971463748,-1.475919775,0.254784749,-2.272737328,-1.057996544,-1.337686618,-2.691480611,2.887732616,-4.073660869,67.31252919,-6.073231684,-19.41244981,17.32714616,-6.949594313,-26.63465841,13.14346034,16.60944797,-28.57592026,133.4591837,-8.492931186,44.99250312,-4.145043732,-71.071417,-13.61846916,45.47446666,-41.33054514,-36.60664538,37.06512113,-0.149737735,0.283294464,-1.016039418,-3.900197745,-4.775478495,2.64295854,1.344619746,-2.445044368,48.35173007,1.184368996,-4.982104808,-2.641534754,-2.349714213,-5.86072542,1.554369413,5.883231368,-5.811452814,2.72365681,-0.169858624,0.505533743,-0.032897172,-0.546703208,-0.104757455,0.344503535,-0.353252523,-0.35888868,1.19645885,1.255081799,0.844543763,1.181833212,1.282074193,-5.590210185,1.531328252,-7.082257242,197.1825049,12.70521162,-5.321214067,189.0607657,196.6513579,10.34699504,3.807517637,-5.991613995,263.181167,1,15.99894238,4.328591493,9.740694622,3,3.799538808,3.76915488,3.578297908,1.988503716,3.808301409,3.668013311,1.840867131,0.738564276,4.986707078,4.984309538,4.879980978,3.956626211,1.839199072,1.65750329,1.636116279,1.516006101,0.765493071,0.624976361,3,5,1,2,7,0,0,0.354860349,1.737775356,0.572955169,0.704938839,1.967059129,1.35999,374.6625165,14.98650066,-7.013746036,265.2190068,13.95138981,2,0,3,5,3,3,1,0,3,0,1.444656521,8.156996206,13.10739216,12.43906778,0,7.498840986,15.29184131,0,0,23.85958477,0,1.154784426,0,1.581369992,2.394875189,9.53239003,-2.438696832,0,-2.40318432,1.027790496,0,0,0,2.839122024,0,0,1.329470427,0,0,1.329470427,-1.021492924,6.375987048,0.385376377,0,7.498840986,0.737670706,0,0,5.097127205,0,1.581369992,0.346553367,0,1.892957783,-0.870335884,0,-1.021492924,1.027790496,0,0,2.839122024,0,0,1.329470427,0,9.186320984,11.22043227,0,0,0,12.49965439,1.925773787,6.731405107,3.623301,0,7.498840986,6.935565233,0,0,6.89381635,0,0,0.64463588,0,1.027790496,0,-1.021492924,4.195627232,-5,0,5.16654,76.07,7,6,4.484422538,2.193549866,1.130287306,14.88897778,30.43207049,24.6601637,6.282314765,11,6,4,2.67,0,1.678166874,2.24336073,0,10.8121481,15.1980633,0,6.130850102,1.830934239,0,0,0,0,0.333333333,0.778,2.36,1.994,1.502,38,4.774385395,2.143406593,2,1,0,0,1,0,0,1,0,0,9,0,13,-5.225236901,257.3799707,106.94,11.58557165,0,6.605297921,1634,3.397
4,Enalapril,1,-1.292429824,1,-2.2434,5.03284356,68.4225,6,2,5,0,0,83.38116936,85.565977,52.80775807,52.92378876,49.94278728,45.07320889,44.22226671,47.34807207,245.9526443,160.0003172,154.5967171,140.5954854,144.8811673,150.1519949,7.854953209,7.881677683,7.661149256,7.573676453,164.7875988,147.4619161,156.4568619,163.5945947,162.4589771,163.2291166,166.2632655,164.279347,162.1801469,3.080357143,3.136963696,2.939412238,3.270583533,3.668390805,3.164351852,2.708518519,3.03999212,2009.294111,43.30548096,82.77954496,68.14108428,-588.9734192,-963.8487296,236.153726,378.881419,-156.3274986,-31.90779154,31.13343208,-434.8139205,-1041.535453,163.4211851,742.3665396,-393.606462,-0.282140755,0.909139077,-1.589208608,1.986547304,-1.448700134,-0.636054561,-1.988222314,0.48439681,-1.848543003,-3.113977417,2.479683865,-3.135243536,74.61001803,-11.64936192,-19.07139632,24.81941585,-13.18717873,-26.82262374,20.4333942,10.18844037,-23.07101116,121.5454545,-5.148301194,31.54683196,-2.624655647,-65.39164371,-14.662764,40.21097337,-24.08861341,-22.79178145,36.5326202,0.77331216,0.819599455,0.493775973,-4.237218843,-6.647232618,1.513805936,2.525876127,-1.108705664,48.8678382,-0.569781992,-3.449013543,0.22560458,-3.128157701,-7.183003127,1.047571699,4.949110264,-2.791535192,2.209917355,-0.09193395,0.312344871,-0.019019244,-0.47044348,-0.10112251,0.25776265,-0.160590756,-0.16164384,1.019734039,1.155808648,0.77570695,0.994319372,1.074635179,-7.177505537,1.531328252,-6.641342897,216.4607694,13.77357294,-5.912733149,206.6940662,213.2548117,10.73047186,3.549563492,-7.920789384,288.6768862,1,15.99894487,4.332280795,10.21199299,3,3.800874015,3.769191191,3.600079228,1.988697894,3.808455016,3.668239357,1.841098173,0.748734395,4.971457874,4.882097011,4.863177242,3.940600937,1.845014204,1.664079455,1.640850654,1.526392475,1.018177622,0.769825667,3,5,1,4,7,0,0,0.354860349,1.640144283,0.524139633,0.700346734,2.102596076,1.83849,410.4536911,15.20198856,-12.86970665,279.1220858,15.20545303,1,0,3,6,3,3,1,0,3,1,0.840698165,9.18873307,6.622253023,8.884648585,0,7.424909755,7.056688334,0,0,10.2033574,0,0.584714959,0,3.399535598,2.976355265,9.776390722,-2.085899239,0,-1.68308562,1.095427968,0,0,0,3.049260913,0,0,1.388303335,0,0,1.388303335,-0.986971937,6.622253023,0.355382338,0,7.424909755,1.782948469,0,0,3.00394933,0,1.661018519,0.261796614,0,1.930791087,-0.78508139,0,-0.986971937,1.095427968,0,0,3.049260913,0,0,1.388303335,0,9.276288845,11.32560904,5.137459346,0,0,12.69834069,1.984606696,6.622253023,3.250561958,0,7.424909755,2.899165709,0,0,7.199408066,0,0,0.671367846,0,1.095427968,0,-0.986971937,5.396236932,-6.25,0,5.34775,82.07,7,6,4.651560341,2.43132017,1.129799372,14.33314841,30.77815577,24.72610986,7.077504726,13,6,4,2.89,0.142857143,3.459202035,3.206600997,0,11.96650382,16.59455112,0,6.130850102,1.114851112,0.716379955,0,0,0,0.333333333,0.279,2.373,2.111,1.401,49,4.87472011,2.073974609,2,1,0,0,1,0,0,1,0,0,11,1,13,-6.632910099,269.4820389,95.94,11.64613556,0,6.605297921,1982,4.141
5,Formoterol,1,-1.530177984,0,-2.072,4.293184,46.811,12,2,4,0,0,85.34016198,87.77792332,57.94669736,45.418042,42.67069281,41.52639868,43.45550659,41.91926831,252.6033661,182.4675181,140.5245381,140.5961471,144.6124593,141.8895693,7.52353052,7.47577786,7.609146296,7.57883604,163.4979935,148.0991154,154.4598182,157.9423899,160.1481166,163.9607605,164.8589526,162.7644065,165.1546918,3.351666667,3.078373016,3.037287287,2.706911636,2.823858742,2.935507246,3.070682068,2.694736842,1760.873306,-7.476539469,-87.32157666,-391.054533,-385.8789842,363.0442369,-197.9309823,-86.80885983,159.8295641,88.66974538,-546.2921778,-857.795596,-45.45384417,-124.0858034,-332.2244591,496.0814786,-0.49403953,-0.212825158,1.279036686,-0.208572666,-0.472207777,0.368491895,0.479359871,-2.048013784,-4.577820337,-1.717246767,-1.1647088,2.631257034,68.8049399,-1.174495086,2.152190865,-3.31730517,-35.83505878,-14.2663767,7.491094083,-4.430649892,11.94321302,82.50566893,-9.387303901,-2.445092323,0.403257902,-9.386008145,27.09108473,-3.840969041,14.49738535,-6.725843399,35.93618992,-0.149530789,-1.039542579,-3.523013811,-3.038417198,2.81429641,-1.721138977,-0.859493662,1.682416464,49.58708396,1.773394908,0.390706577,-4.921551151,-6.754296032,-0.352355381,-1.079006986,-3.28935108,5.221910301,1.683789162,-0.187746078,-0.029108242,0.003632954,-0.073905576,0.210008409,-0.033399731,0.143538469,-0.070798352,0.831665774,1.022113717,1.069825478,0.92194885,0.960104149,-5.223516488,1.282062673,-5.771430444,189.8129004,13.08698997,-5.541559382,187.8369236,227.6683436,11.18202601,2.819047619,-4.802351788,217.799759,1,15.99793784,3.668231905,9.559675595,1,3.860146863,3.818515299,3.458244453,1.984117089,3.83071734,3.811649394,1.861350618,0.721410457,4.688489592,4.213927909,4.08725602,3.910198078,1.911135328,1.866497305,1.611682916,1.371689663,0.955936742,0.828111908,0,10,2,2,3,0,0,0.273288744,1.501661279,0.23570226,0.714247301,1.451530503,2.71618,404.4140137,16.17656055,-7.741682743,231.3718112,13.61006497,1,4,0,2,2,0,5,0,1,1,1.664902741,15.87342478,5.701455363,9.97782307,0,12.19349242,11.38571492,8.813594962,2.31860959,0,1.837318125,0.903381444,0.793936238,3.687583227,1.187366432,12.52835328,-0.570509353,0,0,2.858571056,0,0,0,5.695953445,0,0,0,0,0,2.405628111,-0.038071318,5.701455363,1.175209842,0,0.859221368,0.529615011,1.132503561,2.31860959,0,1.837318125,1.638824785,0.363716144,0.486500438,1.449574096,-0.744333863,0,0,-0.038071318,0,0,2.405628111,0,0,0,0,9.639882308,10.5316358,5.144080788,0,0,10.5316358,2.018637603,5.701455363,5.218691545,0,5.752486092,5.631744586,3.761598259,2.31860959,0,1.837318125,0,0.823650288,0,1.178141166,0,-0.744333863,6.376792065,-0.25,1.5,6.32873,76.06,4,5,4.743872406,1.932061928,0.870837438,14.22534374,32.18452749,24.23723509,6.910172516,7,10,3,2.89,0.125,3.525978122,2.509714244,0,9.513459923,18.31187809,0,4.858933853,0.50471726,0.234269,0,0,0.166666667,0,0.392,2.047,2.455,2.047,41,5.352302348,3.549728261,2,2,0,0,0,0,0,0,0,0,9,0,16,-5.529371874,214.4542606,90.82,11.44562045,0,0,1810,2.552
6,Losartan,1,-1.568636236,2,-1.1233,1.26180289,38.9227,24,6,1,0,1,111.0759798,101.7544654,72.05012681,69.73091953,63.64617126,61.07187834,50.59959044,45.10003429,271.6793622,203.7675484,188.2865274,181.6274692,156.3739849,147.3820867,7.635029621,7.617273554,7.628888489,7.558966385,163.4647721,148.9244927,153.9767208,156.8969308,158.6187698,160.3372471,160.6877455,163.0691468,164.5218605,3.164057907,2.806746805,2.443587106,2.65422746,2.581061077,2.659327846,2.425308642,2.246615515,2512.332799,75.31877153,263.0757962,650.3936902,-174.0883745,-676.43774,-791.3856111,-779.5356247,-294.8272181,63.71875637,461.3260712,-449.4052262,-70.65994737,-843.2737601,-711.5531731,287.8675093,0.327579833,0.717057491,-1.20205695,-1.360981608,-0.652859628,0.437329179,0.267120819,1.972855111,-2.732684338,-1.122207191,-3.042803424,0.16200454,85.2374491,9.995915307,10.34441841,1.417275685,-17.37816161,-12.5743922,-17.19608804,-20.89771308,-7.060635126,38.02565618,0.467148673,-0.552184055,3.786023694,4.668821812,0.347255233,-7.130141015,-9.800327908,-2.530133983,47.40250564,1.344978063,2.769218907,5.419947418,-1.318851322,-4.866458562,-5.862115638,-5.996427882,-2.755394561,50.09000508,1.137834935,0.454945628,3.844383926,-3.404585047,-0.508344945,-6.246472297,-5.473485947,2.690350554,0.717465211,0.008341941,-0.005812464,0.031550197,0.035369862,0.002498239,-0.052815859,-0.075387138,-0.023646112,1.235281069,1.169024827,1.057037325,1.277565187,1.186126474,-4.957279691,1.765451417,-4.271557717,344.7312768,11.0708713,-4.09895267,292.8425706,223.1892025,9.853118085,2.15217079,-2.946495006,273.2564873,0,34.96938073,4.869080963,10.9494049,0,4.076328384,4.038693751,3.767686455,2.117758281,4.033022208,3.817879563,2.040421214,0.768704189,4.203272022,4.165737663,3.969194101,3.858917393,2.045830951,1.829358767,1.731441781,1.567211705,1.157072898,0.879393516,3,9,4,3,3,0,0,0.721733297,1.48415746,0.411460301,0.75702143,2.916529849,4.21969,616.6782249,20.55594083,-4.38233577,422.4959922,18.13853988,0,0,0,5,0,0,8,4,0,0,1.066763273,24.74987335,0,1.013476567,0.294219047,0,0,0,0,1.335261379,0,0.460306601,0,2.189296054,3.960188436,16.62462711,0,0,0,8.125246234,0,0,0,0,2.843262297,0,0,0,0,0.639180596,0.654285368,0,1.013476567,0.294219047,0,0,0,0,1.335261379,0,2.189296054,0.042517414,0,1.981399794,0,0,0,0.654285368,0,0,0,0,3.660682634,0,2.201742417,9.876080985,0,0,0,0,9.876080985,2.143152951,0,1.013476567,0.294219047,0,0,0,0,1.335261379,0,0,1.133572427,0,1.187075154,0,0.042517414,9.646627919,3.75,0.5,7.99218,219.08,7,5,4.69480937,1.94076611,1.033111085,17.33548859,37.29024208,27.18524565,5.506763788,4,17,4,3,0,1.999508411,0.996191335,0,16.98727578,25.5249599,0,7.234229872,0,0,0,0,3.058977024,0.719559981,0.584,1.675,2.917,3.235,151,7.59945219,13.05723471,4,2,0,0,2,0,0,2,0,0,8,1,15,-13.67402408,530.5842401,92.51,12.12568113,0,7.401841579,2665,7.251
7,Metoprolol,1,-0.563042669,0,-0.7944,0.63107136,51.9811,6,1,3,0,0,71.66962425,75.8448778,42.8300605,33.86988255,38.79086988,37.8122298,30.6414163,39.4394294,228.313479,148.7732223,132.1642413,134.8218957,116.1462941,144.1963028,7.369005509,7.372958779,7.674485095,7.4791821,165.7375128,148.1865812,159.1189999,162.8781011,165.0481066,163.8792928,163.3488377,168.9987144,161.226436,2.795454545,2.542735043,2.621882086,2.084119497,2.299122807,2.753306878,2.195833333,2.014619883,1528.777509,28.84784209,-133.867712,-500.6513926,116.368586,511.1464894,-584.6596271,50.08115364,135.5126657,-86.39060378,-520.6939861,92.00496003,347.223963,-747.5860681,372.8804553,20.34061715,-0.153043091,0.043216855,0.226029535,-1.276446851,0.215623267,-0.96156177,0.123130073,-1.073342428,0.065781821,-0.31780889,2.668071167,-0.591860084,56.48740247,-8.13088063,-2.092864403,5.72882806,5.294640373,-7.700593507,-21.09936537,12.52998812,-3.668932626,37.35542929,-4.962121212,-5.116821625,-1.326991506,-0.440857438,12.23575241,-16.15076905,-3.819214876,3.971375689,34.74494338,0.655632775,-1.716252718,-5.108687679,1.097816849,5.380489362,-6.960233656,0.626014421,2.377415187,49.13103102,-1.963422813,-0.091582003,-5.313203939,0.867971321,3.654989084,-8.899834144,4.661005691,0.356852932,0.848987029,-0.112775482,-0.065600277,-0.01354073,-0.004159032,0.128797394,-0.19227106,-0.047740186,0.069673258,1.138719121,0.462354666,2.074576429,1.031997093,0.440639633,-4.250353491,0.890296916,-3.296383556,176.6143916,13.40144502,-3.396449214,194.5911746,132.8112248,9.059823673,1.658412698,-2.817006603,211.6610783,1,15.99692748,4.434017599,8.626496777,0,3.819140024,3.517765365,3.307813063,1.967973709,3.810251465,3.456520438,1.843854798,0.631337262,4.187052323,3.934047579,3.516117634,3.499107248,1.845661717,1.694873247,1.505001773,1.399151667,0.890522574,0.798138746,0,5,1,5,3,0,0,0.11785113,1.105171716,0,0.603667091,0.662211331,2.11399,237.9359417,12.5229443,-4.170341889,154.8798125,9.581033884,0,0,0,4,2,0,2,0,0,2,0.724351736,9.891169386,0,6.579233152,1.47688105,0,0,0,0,0,2.3020844,0.457684437,0,5.794343982,2.470466035,7.890255784,-0.120105572,0,0,2.000913602,0,0,0,3.169905383,0,0,0,0,0,3.169905383,0.782188681,0,1.450816361,1.47688105,0,0,0,0,0,2.3020844,1.698475571,0.302716049,0,1.924194067,-0.490214884,0,0,0.782188681,0,0,3.169905383,0,0,0,0,9.726079241,0,5.029850728,0,0,9.726079241,2.020933826,0,2.593627276,1.47688105,0,0,0,0,0,2.3020844,0,0.900509355,0,1.218724921,0,-0.490214884,6.402245561,-4.75,0.5,3.66436,19.04,3,4,4.407962016,2.28887779,1.051469602,12.78114888,27.84693077,23.91695363,8,9,7,3,2.67,0.409913825,3.607994388,2.368989444,0,8.734913183,10.08697815,0,1.321802152,0,0.365148372,0.142857143,0,0,0,0.102,1.428,1.172,1.031,18,4.725172978,2.94337406,1,1,0,0,0,0,0,0,0,0,9,0,14,-7.307438038,151.2819126,50.72,10.71949375,0,0,906,2.034
